# Ell      ell*(ell+1)C_l/(2\pi)     err
  2008   201.439828    36.013000
  2009   195.552862    36.083000
  2010   134.752649    36.153999
  2011   231.679388    36.223999
  2012   245.129090    36.294998
  2013   174.026337    36.366001
  2014   192.494068    36.437000
  2015   176.966049    36.507999
  2016   219.968791    36.578999
  2017   226.264919    36.650002
  2018   240.602116    36.721001
  2019   294.838946    36.792999
  2020   177.301609    36.863998
  2021   198.023965    36.936001
  2022   172.015389    37.007000
  2023   191.640653    37.078999
  2024   243.821054    37.151001
  2025   185.141401    37.222000
  2026   216.220422    37.293999
  2027   245.295964    37.366001
  2028   215.443923    37.438000
  2029   196.500829    37.509998
  2030   238.097699    37.582001
  2031   259.379293    37.653999
  2032   230.008960    37.726002
  2033   191.909959    37.798000
  2034   167.781462    37.869999
  2035   158.561970    37.942001
  2036   242.200396    38.014000
  2037   201.970060    38.085999
  2038   253.656767    38.159000
  2039   262.307054    38.230999
  2040   223.573945    38.303001
  2041   199.243395    38.375000
  2042   137.351691    38.448002
  2043   199.200157    38.520000
  2044   280.420081    38.591999
  2045   236.580767    38.664001
  2046   192.087807    38.737000
  2047   199.191085    38.808998
  2048   196.731366    38.881001
  2049   218.374596    38.953999
  2050   297.919750    39.026001
  2051   284.457497    39.098999
  2052   232.363621    39.171001
  2053   217.052719    39.243000
  2054   205.972708    39.316002
  2055   248.395619    39.388000
  2056   203.949337    39.459999
  2057   172.990984    39.533001
  2058   217.754234    39.605000
  2059   216.195001    39.678001
  2060   200.092785    39.750000
  2061   264.786338    39.821999
  2062   161.067635    39.895000
  2063   196.600730    39.966999
  2064   227.167944    40.040001
  2065   175.860274    40.112000
  2066   147.635420    40.185001
  2067   243.360893    40.257000
  2068   226.533484    40.330002
  2069   198.604282    40.402000
  2070   251.013016    40.474998
  2071   222.280394    40.547001
  2072   145.445350    40.619999
  2073   164.101792    40.693001
  2074   310.833401    40.764999
  2075   217.900520    40.838001
  2076   208.976737    40.910999
  2077   149.378339    40.983002
  2078   156.025970    41.056000
  2079   146.817047    41.129002
  2080   163.576848    41.202000
  2081   190.736028    41.273998
  2082   175.785266    41.347000
  2083   162.980731    41.419998
  2084   128.815921    41.493000
  2085   197.530640    41.566002
  2086   210.377052    41.639999
  2087   175.740613    41.713001
  2088   190.852678    41.785999
  2089   208.472626    41.859001
  2090   184.641848    41.932999
  2091   114.720815    42.006001
  2092   178.193325    42.078999
  2093   155.699440    42.153000
  2094   242.539487    42.227001
  2095   244.973512    42.299999
  2096   133.612852    42.374001
  2097   199.063339    42.448002
  2098   228.826178    42.521999
  2099   189.859033    42.596001
  2100   166.956678    42.671001
  2101   190.483369    42.744999
  2102   219.392423    42.819000
  2103   231.408434    42.894001
  2104   242.862512    42.969002
  2105   166.276639    43.042999
  2106   174.835156    43.118000
  2107   111.964307    43.193001
  2108   155.296471    43.269001
  2109   204.984888    43.344002
  2110   252.837730    43.419998
  2111   187.003174    43.494999
  2112   206.171897    43.570999
  2113   244.260442    43.646999
  2114   194.638032    43.723000
  2115   121.651978    43.799000
  2116   150.622994    43.875999
  2117   168.479269    43.952000
  2118   180.125699    44.028999
  2119    95.664589    44.105999
  2120   267.458594    44.182999
  2121   236.489145    44.261002
  2122   147.493898    44.338001
  2123   163.808312    44.416000
  2124    83.895681    44.493999
  2125   152.126018    44.571999
  2126   108.360327    44.651001
  2127   143.321771    44.729000
  2128   143.251600    44.807999
  2129   240.680227    44.887001
  2130   190.868505    44.966999
  2131   170.216832    45.046001
  2132   180.767490    45.125999
  2133   234.610150    45.206001
  2134   168.108255    45.285999
  2135   195.482758    45.367001
  2136   140.270591    45.448002
  2137   167.386893    45.528999
  2138   188.657037    45.611000
  2139   118.391636    45.692001
  2140   111.386554    45.773998
  2141   147.214532    45.856998
  2142   202.617978    45.938999
  2143   105.175756    46.021999
  2144   194.552200    46.105000
  2145   104.667516    46.188999
  2146   206.959023    46.272999
  2147   198.009457    46.356998
  2148   201.525898    46.441002
  2149   194.259580    46.526001
  2150   203.186561    46.611000
  2151   214.841607    46.696999
  2152   149.586507    46.783001
  2153   167.538076    46.868999
  2154   127.780640    46.955002
  2155   126.644363    47.042000
  2156   233.436528    47.130001
  2157   155.507816    47.216999
  2158   124.394031    47.305000
  2159   129.686767    47.394001
  2160    98.869959    47.481998
  2161   153.960546    47.571999
  2162   174.450830    47.660999
  2163   191.128740    47.750999
  2164   142.827510    47.841000
  2165   222.675481    47.931999
  2166   178.658039    48.022999
  2167   174.317714    48.115002
  2168   138.730530    48.207001
  2169   175.994588    48.299000
  2170   183.930116    48.391998
  2171   115.246211    48.485001
  2172    95.486527    48.578999
  2173    93.916187    48.673000
  2174   110.796259    48.766998
  2175   153.946952    48.862000
  2176   154.541928    48.958000
  2177   217.341094    49.054001
  2178   232.574799    49.150002
  2179    74.956907    49.247002
  2180   237.430300    49.344002
  2181   260.218031    49.442001
  2182    94.689322    49.540001
  2183   210.606801    49.638000
  2184   108.875849    49.737999
  2185   176.401303    49.837002
  2186   177.158115    49.937000
  2187    21.922724    50.037998
  2188    70.871325    50.139000
  2189   121.803308    50.240002
  2190   135.528417    50.341999
  2191   150.325200    50.445000
  2192   133.084293    50.548000
  2193   193.782415    50.651001
  2194   123.696681    50.755001
  2195   120.293422    50.860001
  2196   101.173269    50.965000
  2197    95.088754    51.070000
  2198   250.725383    51.176998
  2199    -1.293067    51.283001
  2200   200.470429    51.389999
  2201   149.973554    51.498001
  2202    84.154308    51.605999
  2203   216.527498    51.715000
  2204   175.187827    51.824001
  2205   134.544542    51.932999
  2206   202.910652    52.043999
  2207   150.161981    52.153999
  2208   152.956194    52.265999
  2209   134.078096    52.377998
  2210    81.071956    52.490002
  2211   145.225963    52.603001
  2212    90.939882    52.716000
  2213    90.479107    52.830002
  2214    46.941519    52.945000
  2215    92.891314    53.060001
  2216   197.011623    53.175999
  2217   223.661803    53.292000
  2218    35.943982    53.408001
  2219    88.035699    53.526001
  2220   112.517611    53.644001
  2221   117.862073    53.762001
  2222   196.180145    53.881001
  2223   116.673079    54.000000
  2224    54.815087    54.119999
  2225   162.230368    54.241001
  2226   163.830178    54.362000
  2227    10.952855    54.484001
  2228   102.416899    54.605999
  2229    64.054919    54.729000
  2230    47.950182    54.852001
  2231   200.886295    54.976002
  2232   180.624804    55.101002
  2233   178.356216    55.226002
  2234   117.639337    55.351002
  2235   150.079134    55.477001
  2236   156.988958    55.604000
  2237   142.845760    55.730999
  2238    82.642408    55.859001
  2239   220.605354    55.987000
  2240   143.586884    56.117001
  2241   133.621820    56.245998
  2242   184.328686    56.375999
  2243   132.346371    56.507000
  2244    90.928365    56.638000
  2245   226.660874    56.770000
  2246   115.144482    56.902000
  2247   130.814893    57.035000
  2248   117.916795    57.168999
  2249   176.787154    57.303001
  2250   188.121637    57.437000
  2251     3.174122    57.571999
  2252   128.357888    57.708000
  2253    18.251204    57.844002
  2254   147.276073    57.980999
  2255   118.086905    58.118000
  2256    71.643558    58.256001
  2257    74.028164    58.395000
  2258   254.212894    58.534000
  2259   144.179325    58.673000
  2260    84.101916    58.813999
  2261   170.601389    58.953999
  2262    70.326984    59.096001
  2263   188.509824    59.237000
  2264    24.019769    59.380001
  2265   154.619664    59.522999
  2266   196.482508    59.666000
  2267   161.357323    59.810001
  2268   217.431595    59.955002
  2269   158.039689    60.099998
  2270   117.307583    60.244999
  2271   116.052963    60.390999
  2272   133.227820    60.537998
  2273    57.006915    60.686001
  2274    69.137241    60.833000
  2275    89.924884    60.981998
  2276   112.036473    61.131001
  2277   120.770942    61.279999
  2278   196.749342    61.430000
  2279    65.428144    61.580002
  2280    24.186628    61.730999
  2281   110.879212    61.882999
  2282    81.071466    62.035000
  2283    37.129526    62.188000
  2284    52.696166    62.341000
  2285    62.310843    62.494999
  2286   123.547864    62.648998
  2287   218.802813    62.804001
  2288    80.358668    62.959000
  2289   126.174087    63.115002
  2290    29.089517    63.271000
  2291   216.139572    63.428001
  2292    16.127621    63.584999
  2293   186.159664    63.743000
  2294    59.306437    63.902000
  2295   102.630189    64.060997
  2296   141.349177    64.220001
  2297     5.176505    64.379997
  2298    88.773780    64.540001
  2299   123.302882    64.702003
  2300    61.312768    64.862999
  2301    12.256480    65.025002
  2302   185.456983    65.188004
  2303   179.848753    65.350998
  2304   124.290866    65.514000
  2305   134.994643    65.678001
  2306   233.740107    65.843002
  2307   119.338657    66.008003
  2308    99.081444    66.174004
  2309    70.231380    66.339996
  2310   148.011969    66.505997
  2311    97.502281    66.672997
  2312   106.732357    66.841003
  2313    12.037990    67.009003
  2314   168.048250    67.177002
  2315    29.643896    67.346001
  2316   142.770958    67.514999
  2317   180.799732    67.685997
  2318   179.033512    67.856003
  2319   137.828906    68.027000
  2320   124.853766    68.197998
  2321   -29.100454    68.371002
  2322   113.898952    68.542999
  2323   137.797090    68.717003
  2324   109.063836    68.889999
  2325    94.178028    69.064003
  2326   206.984306    69.238998
  2327   170.129267    69.414001
  2328    45.847197    69.589996
  2329   116.250410    69.765999
  2330   189.762737    69.943001
  2331   232.186595    70.120003
  2332    55.548213    70.296997
  2333   183.527942    70.474998
  2334    23.193648    70.653999
  2335   140.190132    70.833000
  2336   296.150090    71.012001
  2337    99.697745    71.192001
  2338   113.833799    71.373001
  2339    58.436784    71.554001
  2340   102.124616    71.735001
  2341    18.101654    71.917000
  2342   156.568424    72.098999
  2343    86.078273    72.281998
  2344    68.822349    72.464996
  2345   110.146895    72.649002
  2346   109.484018    72.834000
  2347   118.073744    73.018997
  2348   191.212121    73.204002
  2349    54.408275    73.389999
  2350   192.422212    73.575996
  2351    37.430637    73.763000
  2352    78.628545    73.949997
  2353   139.714419    74.138000
  2354   133.629201    74.325996
  2355    62.481747    74.514999
  2356   -13.029250    74.704002
  2357    89.515927    74.893997
  2358   231.964418    75.084000
  2359    37.904113    75.274002
  2360    57.297236    75.464996
  2361    77.130243    75.657997
  2362   210.579794    75.849998
  2363   151.163586    76.042999
  2364   152.869934    76.236000
  2365   213.827506    76.430000
  2366   126.207409    76.624001
  2367   188.463383    76.819000
  2368    11.524930    77.014000
  2369   110.771189    77.209999
  2370    34.427079    77.405998
  2371    81.980014    77.602997
  2372    71.122495    77.800003
  2373   126.885238    77.998001
  2374   229.400864    78.195999
  2375   154.822689    78.394997
  2376    71.332231    78.594002
  2377    36.199513    78.794998
  2378    81.142838    78.994003
  2379   260.161987    79.195999
  2380   123.197931    79.397003
  2381   184.620567    79.598999
  2382   154.757334    79.801003
  2383    99.560737    80.003998
  2384   140.665128    80.208000
  2385   114.690748    80.411003
  2386   127.117262    80.613998
  2387   224.843829    80.820999
  2388   104.420452    81.025002
  2389   238.910530    81.233002
  2390   126.202738    81.438004
  2391    69.387108    81.647003
  2392    54.240159    81.855003
  2393   254.326195    82.063004
  2394   157.410702    82.272003
  2395   118.425615    82.481003
  2396   -20.831577    82.691002
  2397   102.191098    82.902000
  2398   113.630373    83.112999
  2399   274.173020    83.324997
  2400   135.536363    83.537003
  2401    84.368111    83.750000
  2402   108.228848    83.960999
  2403    62.722502    84.177002
  2404    56.193328    84.389999
  2405   154.435486    84.606003
  2406   153.100665    84.820999
  2407   193.124071    85.038002
  2408   134.840420    85.253998
  2409    97.481981    85.471001
  2410   159.525977    85.689003
  2411   152.381574    85.906998
  2412   167.741532    86.125999
  2413    20.056972    86.346001
  2414    22.397579    86.565002
  2415    87.822617    86.787003
  2416   129.542900    87.007004
  2417   155.870921    87.228996
  2418   134.601471    87.450996
  2419    94.050310    87.675003
  2420   190.235686    87.899002
  2421   237.805089    88.124001
  2422   -18.494198    88.349998
  2423   141.261181    88.575996
  2424    93.620889    88.802002
  2425   -25.608527    89.028999
  2426    50.352589    89.257004
  2427   -22.443986    89.485001
  2428    50.683551    89.712997
  2429   166.867583    89.943001
  2430   212.017489    90.172997
  2431    39.222715    90.403999
  2432   -63.886236    90.635002
  2433    51.880155    90.866997
  2434   -95.290221    91.099998
  2435    54.055432    91.333000
  2436    75.574291    91.567001
  2437   183.654745    91.801003
  2438   -45.348812    92.036003
  2439    42.222833    92.273003
  2440   293.561328    92.509003
  2441   272.530568    92.746002
  2442    62.238615    92.984001
  2443    28.993204    93.223000
  2444   173.825026    93.461998
  2445    94.034888    93.702003
  2446    87.274702    93.943001
  2447    15.142827    94.183998
  2448    41.000431    94.426003
  2449    78.134704    94.668999
  2450   -17.657861    94.912003
  2451    76.008687    95.155998
  2452   119.562846    95.401001
  2453    94.501445    95.647003
  2454   236.830271    95.891998
  2455   108.248276    96.139999
  2456    13.661606    96.387001
  2457   -91.953667    96.636002
  2458    96.761189    96.885002
  2459   -12.309132    97.135002
  2460    62.081366    97.386002
  2461   -11.722093    97.636002
  2462   242.403877    97.889000
  2463    71.398250    98.140999
  2464   165.107372    98.393997
  2465   180.402796    98.647003
  2466    81.079615    98.903999
  2467   131.125737    99.160004
  2468   -90.315903    99.416000
  2469   141.679664    99.672997
  2470    14.699967    99.931999
  2471   109.724147   100.191002
  2472   172.691947   100.449997
  2473   103.738059   100.709999
  2474    51.252524   100.970001
  2475    97.903544   101.232002
  2476    22.892494   101.496002
  2477  -116.625070   101.759003
  2478    -5.997151   102.024002
  2479   120.726064   102.289001
  2480    54.984025   102.553001
  2481    48.794497   102.820999
  2482    35.715807   103.087997
  2483    -2.340460   103.356003
  2484  -175.893242   103.623001
  2485    92.957797   103.894997
  2486   -49.970263   104.166000
  2487    -0.475773   104.435997
  2488     9.013748   104.709999
  2489    -8.958566   104.983002
  2490    35.131322   105.255997
  2491   199.966597   105.531998
  2492    99.902736   105.806000
  2493    97.307468   106.079002
  2494   130.287598   106.359001
  2495    69.831657   106.638000
  2496     3.838384   106.917999
  2497   120.341392   107.195999
  2498    96.828414   107.477997
  2499   177.577400   107.759003
  2500   250.685924   108.041000
  2501   192.065183   108.324997
  2502  -234.951802   108.608002
  2503    47.786036   108.892998
  2504   302.575245   109.179001
  2505   -11.510814   109.466003
  2506    30.092043   109.752998
  2507   258.574034   110.069000
  2508   157.650606   110.359001
